text,category,source,cleaned_text
"Although President Tinubu has requested the Supreme Court to dismiss the case, the appellants (the 11 state governors) in their declaration, noted that; “the suspension of Governor Fubara, his deputy, and members of the Rivers State House of Assembly, was unconstitutional, unlawful, and in gross violation of the provisions of the 1999 Constitution (as amended).”",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,although president tinubu requested supreme court dismiss case appellants 11 state governors declaration noted suspension governor fubara deputy members rivers state house assembly unconstitutional unlawful gross violation provisions 1999 constitution amended
"Sadly, some members of the South-South Governors Forum horridly denounced and disassociated themselves from the statement they collectively issued to reject the emergency rule.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,sadly members southsouth governors forum horridly denounced disassociated statement collectively issued reject emergency rule
"Only last week, APC PGF members numbering about 20 had met behind closed-door in Abuja to reassess the performance of the government as it approaches its mid-term, passing a resolution that President Tinubu, having performed creditably well, had been vindicated by the ratings of the international community endorsing his positive reforms in Nigeria.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,last week apc pgf members numbering 20 met behind closeddoor abuja reassess performance government approaches midterm passing resolution president tinubu performed creditably well vindicated ratings international community endorsing positive reforms nigeria
"The forum’s chairman and governor of Imo State, Hope Uzodimma, had noted: “We are here to put heads together to congratulate ourselves and congratulate Nigeria on the recent developments. You know at the beginning of this administration when the president started with the reforms, the opposition was very loud in criticising the policies of the government.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,forums chairman governor imo state hope uzodimma noted put heads together congratulate congratulate nigeria recent developments know beginning administration president started reforms opposition loud criticising policies government
"“But today, Mr. President is being vindicated. Gradually, international organisations like World Bank, and IMF, are now beginning to commend the administration of President Tinubu for making bold decisions and embarking on a reform-driven government.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,today mr president vindicated gradually international organisations like world bank imf beginning commend administration president tinubu making bold decisions embarking reformdriven government
"“At the same time, we are also here to see how best to coordinate and encourage the members of our great party and, by extension, Nigeria. Despite all distractions, we are resilient in supporting the government of Tinubu and putting heads together on how best to serve Nigeria better as a political party,” Uzodimma noted.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,time also see best coordinate encourage members great party extension nigeria despite distractions resilient supporting government tinubu putting heads together best serve nigeria better political party uzodimma noted
"But, if the governors disappointed Nigerians with their tepidity on sensitive issues concerning economic policy, particularly the removal of fuel subsidy, and their muteness or feeble response to the unfortunate circumstance that befell one of their own in Rivers, then they ought to be devastated over their approaches and handling of the escalating issue of insecurity ravaging the country in most states.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,governors disappointed nigerians tepidity sensitive issues concerning economic policy particularly removal fuel subsidy muteness feeble response unfortunate circumstance befell one rivers ought devastated approaches handling escalating issue insecurity ravaging country states
"Contrary to the practical measures boldly adopted by the former governor of Ondo State, late Oluwarotimi Akeredolu to tackle the menace of insecurity in his state, the governors’ handling of the insecurity in their localities, in the impression of many observers, is leaving much to be desired.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,contrary practical measures boldly adopted former governor ondo state late oluwarotimi akeredolu tackle menace insecurity state governors handling insecurity localities impression many observers leaving much desired
"While many of the governors appeared so helpless to fashion out security measures to combat the dreaded insecurity which usually resulted in the endless attacks and killings of innocent citizens and farmers, others had resorted to repeated appeals to the presidency for intervention just as others embarked on peace missions to other region to plead with the elders to pacify their protesting angry youths poised for revenge.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,many governors appeared helpless fashion security measures combat dreaded insecurity usually resulted endless attacks killings innocent citizens farmers others resorted repeated appeals presidency intervention others embarked peace missions region plead elders pacify protesting angry youths poised revenge
"The helpless situations of the governors, observed a pundit, have actually gotten even worse under the APC-led federal government as some Nigerians were perplexed remembering one former governor in South -East geopolitical zone crying in Aso Rock Villa, begging for the intervention of former President Buhari on the mass killing of defenceless innocent villagers in his state.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,helpless situations governors observed pundit actually gotten even worse apcled federal government nigerians perplexed remembering one former governor south east geopolitical zone crying aso rock villa begging intervention former president buhari mass killing defenceless innocent villagers state
"Weighing in on the situation, a chieftain of an opposition party, in a confidential chat with the Daily Sun, blamed the dwindling influence of the governors and their inability to speak with one voice as they did previously, on the division and crisis rocking almost all the opposition parties.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,weighing situation chieftain opposition party confidential chat daily sun blamed dwindling influence governors inability speak one voice previously division crisis rocking almost opposition parties
"“Instead of the meeting of the united indivisible governors’ Forum, we now hear more of the meetings of the different political parties. If the APC Progressive Governors Forum (PGF) was not coming up with a resolution favourable to their party, the governors on the platform of the opposition parties will be issuing a feeble threat on the federal government.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,instead meeting united indivisible governors forum hear meetings different political parties apc progressive governors forum pgf coming resolution favourable party governors platform opposition parties issuing feeble threat federal government
"“With the governor on the platform of the ruling party serving as the chairman of the general forum of the governors, what do you expect contrary from the larger governors’ forum, equally dominated by the ruling party in the circumstances the country found itself since the APC took over power?",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,governor platform ruling party serving chairman general forum governors expect contrary larger governors forum equally dominated ruling party circumstances country found since apc took power
"“Considering the crisis-riddled state of the opposition parties, resulting in their governors defecting to the ruling party, it has equally become almost practically impossible for the governors to wield the necessary powers to confront the presidency as was the case previously during the Rotimi Amaechi’s time.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,considering crisisriddled state opposition parties resulting governors defecting ruling party equally become almost practically impossible governors wield necessary powers confront presidency case previously rotimi amaechis time
"“Don’t forget that President Tinubu, as a political strategist, has the magic wand of what it takes to weaken the overbearing tendencies and powers of the state governors. And with the successful declaration of a state of emergency in Rivers, he has perfectly sent scary warning signals to other governors to behave themselves.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,dont forget president tinubu political strategist magic wand takes weaken overbearing tendencies powers state governors successful declaration state emergency rivers perfectly sent scary warning signals governors behave
"“Again, judging by the volume of federal allocations going to the states now, courtesy of President Tinubu’s magnanimity and brainchild, which has contributed to quietening many of the governors, he now wields the big stick to instigate citizens to interrogate and pressurise the governors to account for the humongous federal allocation given to them monthly. I don’t see any governor becoming bold enough and raising his head high to confront President Tinubu the way Rotimi Amaechi and his compatriot governors did during their days,” the party chieftain argued.",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,judging volume federal allocations going states courtesy president tinubus magnanimity brainchild contributed quietening many governors wields big stick instigate citizens interrogate pressurise governors account humongous federal allocation given monthly dont see governor becoming bold enough raising head high confront president tinubu way rotimi amaechi compatriot governors days party chieftain argued
"“Again, judging by the volume of federal allocations going to the states now, courtesy of President Tinubu’s magnanimity and brainchild, which has contributed to quietening many of the governors, he now wields the big stick to instigate citizens to interrogate and pressurise the governors to account for the humongous federal allocation given to them monthly. I don’t see any governor becoming bold enough and raising his head high to confront President Tinubu the way Rotimi Amaechi and his compatriot governors did during their days.”",Politics & Power,https://thesun.ng/ngf-president-tinubu-and-politics-of-confrontation/,judging volume federal allocations going states courtesy president tinubus magnanimity brainchild contributed quietening many governors wields big stick instigate citizens interrogate pressurise governors account humongous federal allocation given monthly dont see governor becoming bold enough raising head high confront president tinubu way rotimi amaechi compatriot governors days
"Newfaces have emerged in the political space of Borno State, scaling up the lists of aspirants eyeing the governorship seat at the Maiduguri Government House as the 2027 electioneering gets underway.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,newfaces emerged political space borno state scaling lists aspirants eyeing governorship seat maiduguri government house 2027 electioneering gets underway
"The new entrants, mostly from the main political parties; the ruling All Progressive Congress (APC) and Peoples’ Democratic Party (PDP), are expected to announce their aspirations as soon as political activities begin, sources from the two political parties told Daily Sun.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,new entrants mostly main political parties ruling progressive congress apc peoples democratic party pdp expected announce aspirations soon political activities begin sources two political parties told daily sun
"Both APC and PDP have been in hot contest for the Borno governorship seat since 1999 when Nigeria returned to civil rule. But the APC, which metamorphosed from All Peoples Party (APP) to All Nigeria Peoples Party (ANPP) to its present form- APC, has been in firm control of the state. They have never lost the governorship since 1999. And the battle for the number one seat has always been between it and the PDP.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,apc pdp hot contest borno governorship seat since 1999 nigeria returned civil rule apc metamorphosed peoples party app nigeria peoples party anpp present form apc firm control state never lost governorship since 1999 battle number one seat always pdp
"However, in 2023, the Social Democratic Party (SDP) and Labour Party (LP) also made significant entry into the governorship contest. But their entrance was not huge enough to stir political storm in the camps of APC and its arch-rival, the PDP.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,however 2023 social democratic party sdp labour party lp also made significant entry governorship contest entrance huge enough stir political storm camps apc archrival pdp
"As the 2027 electioneering clock ticks, Daily Sun gathered reliably that top politicians in Borno have started political permutations regarding the chances of any of the hopefuls. Political analysts described a dozen of names mentioned by many politicians as contenders for the governorship race as mix of new and old political foxes.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,2027 electioneering clock ticks daily sun gathered reliably top politicians borno started political permutations regarding chances hopefuls political analysts described dozen names mentioned many politicians contenders governorship race mix new old political foxes
Among the new entrants whose name frequently pumps up in APC is Senator Mohammed Tahir Monguno. Monguno is one of the oldest members of APC from the defunct ANPP. Daily Sun learnt that some old members of the party are canvassing for his endorsement for the 2027 race.,Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,among new entrants whose name frequently pumps apc senator mohammed tahir monguno monguno one oldest members apc defunct anpp daily sun learnt old members party canvassing endorsement 2027 race
"Monguno, a lawyer, was a commissioner in the state before his election into the House of Representatives representing Marte/ Monguno/Ngazai Federal Constituency from 2007 to 2023.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,monguno lawyer commissioner state election house representatives representing marte mongunongazai federal constituency 2007 2023
"In 2023, he was elected into the senate, to represent Borno North Senatorial District. He recently became the Senate Chief Whip. Two APC stalwarts described him as “a loyal party member and one not known with controversy.”",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,2023 elected senate represent borno north senatorial district recently became senate chief whip two apc stalwarts described loyal party member one known controversy
"Another likely contender is a two- time governorship candidate of the PDP, Matawale Kashim Imam. He is back to the political trenches but in APC. The long-time friend of President Bola Tinubu has been giving some financial support to his party, the APC both in Borno and Yobe states. The former Parliamentary Liaison Officer to President Olusegun Obasanjo and ex-TETfund Chairman is rekindling his ambition to occupy the number one seat, his political allies told Daily Sun. His supporters claimed his governorship ambition will receive the blessing of the traditional rulers and Borno elders, whose voices are believed to be critical in the choice of the man who will run the affairs of the state.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,another likely contender two time governorship candidate pdp matawale kashim imam back political trenches apc longtime friend president bola tinubu giving financial support party apc borno yobe states former parliamentary liaison officer president olusegun obasanjo extetfund chairman rekindling ambition occupy number one seat political allies told daily sun supporters claimed governorship ambition receive blessing traditional rulers borno elders whose voices believed critical choice man run affairs state
"Among the contenders is Senator Abubakar Kyari, Minister of Agriculture. A long-time political ally of Vice President Kashim Shettima. Senator Kyari was a frontline contestant at the 2019 APC governorship primaries. He later picked the Borno North Senatorial ticket which he won and was a senator until 2023 when President Tinubu appointed him as a minister.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,among contenders senator abubakar kyari minister agriculture longtime political ally vice president kashim shettima senator kyari frontline contestant 2019 apc governorship primaries later picked borno north senatorial ticket senator 2023 president tinubu appointed minister
"Abubakar Kyari has over two decades of political experience. He was a former commissioner in the state, a House of Representatives member and later appointed as Chief of Staff to Governor Kashim Shettima in 2016.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,abubakar kyari two decades political experience former commissioner state house representatives member later appointed chief staff governor kashim shettima 2016
"Another leading contender is Senator Kaka Shehu Lawan, a Senior Advocate of Nigeria (SAN) and senator representing Borno Central in the senate. Ka’Shehu, as he is fondly called in the state, was initially tipped to be the APC flag bearer in the 2019 and successor to the then Governor Shettima but a last-minute political manoeuvring changed the game. His political journey started when he was appointed Special Adviser to Shettima in 2015. He later became the Commissioner for Justice. As the state Attorney- General, he led the reorganisation and coordination of the Civilian Joint Task Force (CJTF), a youth volunteering movement against insurgents in the state. Some party members described him as fearless, hard working and loyal. He also served as justice commissioner under Governor Babagana Zulum (2019-2023) until his election to the Borno Central senatorial seat which became vacant following the appointment of the former occupier, Senator Kashim Shettima as Vice President. He is currently the chairman Senate Committee on Special Duties.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,another leading contender senator kaka shehu lawan senior advocate nigeria san senator representing borno central senate kashehu fondly called state initially tipped apc flag bearer 2019 successor governor shettima lastminute political manoeuvring changed game political journey started appointed special adviser shettima 2015 later became commissioner justice state attorney general led reorganisation coordination civilian joint task force cjtf youth volunteering movement insurgents state party members described fearless hard working loyal also served justice commissioner governor babagana zulum 20192023 election borno central senatorial seat became vacant following appointment former occupier senator kashim shettima vice president currently chairman senate committee special duties
"Equally in the race is retired Permanent Secretary, Chartered Accountant, scholar and businessman, Dr Mohammed Kyari Dikwa. The founder of Al-Ansar University and schools, Al-Ansar Radio and Al-Ansar Mosque. He declared to run for the governor of Borno in 2019 on the platform of APC but later dropped the ambition. His aides said he is ready for the 2027 race.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,equally race retired permanent secretary chartered accountant scholar businessman dr mohammed kyari dikwa founder alansar university schools alansar radio alansar mosque declared run governor borno 2019 platform apc later dropped ambition aides said ready 2027 race
"In the opposition party, PDP, is Alhaji Idrissa Mamman Durkwa, an account and finance consultant. He contested the APC governorship primaries in 2019 which produced Zulum. He alleged manipulation in the conduct of the primaries and later defected to PDP. Daily Sun can confirm that Idrissa is holding consultations with some aggrieved young but vibrant politicians across his party, PDP and APC for a coalition to give the ruling party a tough fight in 2027. However, the lingering crisis in his party remains a big clog to the actualisation of his governorship ambition.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,opposition party pdp alhaji idrissa mamman durkwa account finance consultant contested apc governorship primaries 2019 produced zulum alleged manipulation conduct primaries later defected pdp daily sun confirm idrissa holding consultations aggrieved young vibrant politicians across party pdp apc coalition give ruling party tough fight 2027 however lingering crisis party remains big clog actualisation governorship ambition
"As the 2027 governorship race continues to generate discussions among residents, with electioneering season drawing closer and the second tenure of the incumbent governor, Professor Zulum winding down, more names are likely to be thrown up before the end of this year.",Politics & Power,https://thesun.ng/2027-borno-governorship-race-pumps-up-new-faces/,2027 governorship race continues generate discussions among residents electioneering season drawing closer second tenure incumbent governor professor zulum winding names likely thrown end year
Crisishas engulfed the Social Democratic Party (SDP) over the formation of its National Working Committee (NWC).,Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,crisishas engulfed social democratic party sdp formation national working committee nwc
"SDP National Publicity Secretary, Rufus Aiyenigba, claimed that the party had appointed Senator Ugochukwu Uba, Deputy National Chairman, South; Dr. Sadiq Umar Abubakar, Deputy National Chairman, North and Mr. Hussaini Ado Bello, national financial secretary, into the NWC.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,sdp national publicity secretary rufus aiyenigba claimed party appointed senator ugochukwu uba deputy national chairman south dr sadiq umar abubakar deputy national chairman north mr hussaini ado bello national financial secretary nwc
"But, SDP’s National Chairman, Shehu Gabam, at a press briefing yesterday in Abuja, dispelled the story, stating that no new appointment was made into the SDP’s NWC.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,sdps national chairman shehu gabam press briefing yesterday abuja dispelled story stating new appointment made sdps nwc
"Represented by the SDP’s Deputy National Secretary, Muhammad Biu, he said: “The attention of the national leadership of the Social Democratic Party (SDP) has been drawn to a number of misleading media reports, claiming that three new appointments have been made into the party’s National Working Committee (NWC).",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,represented sdps deputy national secretary muhammad biu said attention national leadership social democratic party sdp drawn number misleading media reports claiming three new appointments made partys national working committee nwc
"“The positions in question are deputy national chairman (North), deputy national chairman (South), and national financial secretary.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,positions question deputy national chairman north deputy national chairman south national financial secretary
"“These reports, attributed to the SDP’s national publicity secretary, Araba Rufus Aiyenigba, alleged that Senator Uba, Dr Abubakar, and Mr Bello had been appointed to the aforementioned roles respectively.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,reports attributed sdps national publicity secretary araba rufus aiyenigba alleged senator uba dr abubakar mr bello appointed aforementioned roles respectively
"“We wish to categorically state that no such appointments have been made, and the press release in circulation is false, unauthorised, and does not reflect the decisions or procedures of the SDP’s National Working Committee.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,wish categorically state appointments made press release circulation false unauthorised reflect decisions procedures sdps national working committee
"“For the avoidance of doubt, the SDP NWC has not convened any constitutional session or meeting to fill vacant positions within the committee as reported.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,avoidance doubt sdp nwc convened constitutional session meeting fill vacant positions within committee reported
"“The National Executive remains committed to due process, internal democracy and the inclusive participation of stakeholders from all geopolitical zones in any future restructuring efforts.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,national executive remains committed due process internal democracy inclusive participation stakeholders geopolitical zones future restructuring efforts
"“As the 2027 general elections approach, we are not unaware of the calculated attempts by certain individuals and political rivals to sow discord and weaken the only credible opposition party left standing in Nigeria.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,2027 general elections approach unaware calculated attempts certain individuals political rivals sow discord weaken credible opposition party left standing nigeria
"“Let it be known that the SDP is focused, united and determined to rescue Nigeria through purposeful leadership and grassroots empowerment.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,let known sdp focused united determined rescue nigeria purposeful leadership grassroots empowerment
"“If and when the time comes to strengthen the NWC or other critical party structures, such moves will be strategic, consultative and transparent, with all zones and relevant organs of the party carried along.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,time comes strengthen nwc critical party structures moves strategic consultative transparent zones relevant organs party carried along
"“The SDP’s national leadership is mindful of the anxiety and confusion these misleading publications may have caused among our members, supporters and the Nigerian public, many of whom see the SDP as the vehicle of hope and national redemption in 2027.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,sdps national leadership mindful anxiety confusion misleading publications may caused among members supporters nigerian public many see sdp vehicle hope national redemption 2027
"“We urge all Nigerians to disregard the unauthorised reports and remain confident in the integrity and cohesion of the SDP’s leadership. The alleged meeting of Thursday, May 15, 2025, cited in the reports, did not authorise any appointments, and no resolution of such nature was adopted.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,urge nigerians disregard unauthorised reports remain confident integrity cohesion sdps leadership alleged meeting thursday may 15 2025 cited reports authorise appointments resolution nature adopted
"“As we build toward 2027, we call on all members to return to the grassroots sensitising and mobilising support across polling units, especially in some states where our electoral visibility must be significantly improved.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,build toward 2027 call members return grassroots sensitising mobilising support across polling units especially states electoral visibility must significantly improved
"“Finally, we remind our members that the SDP is not a personal project but a national platform, driven by the ideals of inclusion, transparency and service. We remain resolute in our mission to deliver a better Nigeria for all and we will not be distracted by the propaganda or antics of those seeking to derail our progress.”",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,finally remind members sdp personal project national platform driven ideals inclusion transparency service remain resolute mission deliver better nigeria distracted propaganda antics seeking derail progress
"A member representing Keffi/Karu/Kokona Federal constituency, Nasarawa State and Chairman of the SDP caucus in the House of Representatives, Jonathan Gazah, said the party would investigate the release and deal with it decisively.",Politics & Power,https://thesun.ng/crisis-hits-sdp-over-nwc-formation-2/,member representing keffikarukokona federal constituency nasarawa state chairman sdp caucus house representatives jonathan gazah said party would investigate release deal decisively
"Ina major political realignment in Abia North, scores of influential members of the Peoples Democratic Party (PDP) in Ohafia Local Government Area have defected to the All Progressives Congress (APC), citing the transformational leadership of Senator Orji Uzor Kalu and their support for President Bola Tinubu’s Renewed Hope Agenda.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,ina major political realignment abia north scores influential members peoples democratic party pdp ohafia local government area defected progressives congress apc citing transformational leadership senator orji uzor kalu support president bola tinubus renewed hope agenda
"The defection, which took place on Saturday, witnessed the departure of former special advisers, assistants, women leaders, youth leaders, councillors and several grassroots stakeholders from Isiama, Ebem-Oha, Ohafor, Okamu, and Ania wards of Ohafia.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,defection took place saturday witnessed departure former special advisers assistants women leaders youth leaders councillors several grassroots stakeholders isiama ebemoha ohafor okamu ania wards ohafia
The former PDP leaders pledged total allegiance to the APC and vowed to work for its consolidation in the region.,Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,former pdp leaders pledged total allegiance apc vowed work consolidation region
"Speaking on behalf of the defectors, Sir Ubi Chukwu praised Senator Kalu’s achievements in the senatorial district, particularly in infrastructure and education.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,speaking behalf defectors sir ubi chukwu praised senator kalus achievements senatorial district particularly infrastructure education
"“We have seen over 80 schools renovated and constructed, more than 60 rural roads built, and significant investments in youth empowerment.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,seen 80 schools renovated constructed 60 rural roads built significant investments youth empowerment
"“If we begin to talk about Senator Orji Uzor Kalu, we won’t finish. He is a brand you never defeat in politics. We cannot remain in the opposition while he is building the future of our people.”",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,begin talk senator orji uzor kalu wont finish brand never defeat politics cannot remain opposition building future people
He stressed that the group’s decision was driven by the need to align with the APC’s development-oriented agenda and ensure that Abia North benefits fully from the Tinubu-led federal administration.,Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,stressed groups decision driven need align apcs developmentoriented agenda ensure abia north benefits fully tinubuled federal administration
"Sir Ben Apari, former Secretary of PDP at Ania Ward, who along with several other grassroots leaders, officially declared for the APC, solidifying the party’s base ahead of the 2027 elections.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,sir ben apari former secretary pdp ania ward along several grassroots leaders officially declared apc solidifying partys base ahead 2027 elections
"In a separate but related development, Osondu Onyekwere, respected former councillor and PDP leader from Itumbauzor, also announced his switch to the APC.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,separate related development osondu onyekwere respected former councillor pdp leader itumbauzor also announced switch apc
“Senator Kalu is rehabilitating two schools in Ntalakwu and has already constructed about 12km of the 60km road connecting Bende to our community. No other Senator from Abia is doing what he’s doing. Leadership is about the value you add—and Senator Kalu has set the bar.”,Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,senator kalu rehabilitating two schools ntalakwu already constructed 12km 60km road connecting bende community senator abia hes leadership value addand senator kalu set bar
"“It’s not just about the party anymore; it’s about the individual. Anyone who refuses to identify with Orji Uzor Kalu is making a great mistake,” he added.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,party anymore individual anyone refuses identify orji uzor kalu making great mistake added
"The OUK Movement, Abia’s largest grassroots political structure loyal to Senator Kalu, held a strategic joint meeting on May 17 with legislative aides and LGA coordinators to consolidate support for the re-election of both President Tinubu and Senator Kalu.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,ouk movement abias largest grassroots political structure loyal senator kalu held strategic joint meeting may 17 legislative aides lga coordinators consolidate support reelection president tinubu senator kalu
"Chaired by the patron of the movement, Chief Agu Agu Ogwo, and attended by representatives from all 17 LGAs, the meeting emphasised total grassroots mobilisation ahead of the 2027 general elections.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,chaired patron movement chief agu agu ogwo attended representatives 17 lgas meeting emphasised total grassroots mobilisation ahead 2027 general elections
"“The project of reelecting President Bola Ahmed Tinubu and our own Senator Orji Uzor Kalu is not just political; it’s personal,” declared  Sunday Ogbaja Orjisi, state chairman of the OUK Movement.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,project reelecting president bola ahmed tinubu senator orji uzor kalu political personal declared sunday ogbaja orjisi state chairman ouk movement
"“We were the only zone that delivered votes to President Tinubu in 2023 despite the Labour Party wave. We will do it again—and even bigger—in 2027. We passed a serious vote of confidence on our principal Senator Kalu, who has carried the APC on his back in Abia State.”",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,zone delivered votes president tinubu 2023 despite labour party wave againand even biggerin 2027 passed serious vote confidence principal senator kalu carried apc back abia state
"The meeting concluded with a unanimous vote of confidence in President Tinubu and Senator Kalu, affirming the unwavering commitment of the OUK Movement and its partners to the victory of the APC in Abia and beyond.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,meeting concluded unanimous vote confidence president tinubu senator kalu affirming unwavering commitment ouk movement partners victory apc abia beyond
"As momentum builds across Abia North, analysts say this realignment signals a major shakeup ahead of the 2027 elections, with Senator Orji Uzor Kalu emerging as the central figure reshaping the region’s political landscape.",Politics & Power,https://thesun.ng/abia-pdp-leaders-defect-to-apc-cite-kalus-influence/,momentum builds across abia north analysts say realignment signals major shakeup ahead 2027 elections senator orji uzor kalu emerging central figure reshaping regions political landscape
"Amidstthe spate of carpet crossings by opposition bigwigs and their followers, an All Progressives Congress, APC bigwig, Chief Sam Nkire, has predicted victory and strength for democracy and the ruling APC in the next general elections.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,amidstthe spate carpet crossings opposition bigwigs followers progressives congress apc bigwig chief sam nkire predicted victory strength democracy ruling apc next general elections
"Rather than disintegrate and weaken, the APC chieftain said the calibre and quality of opposition converts streaming into his party was “not only amazing but a sign and shape of things to come in the 2027 presidential and other elections.”",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,rather disintegrate weaken apc chieftain said calibre quality opposition converts streaming party amazing sign shape things come 2027 presidential elections
"Chief Nkire added that any patriotic Nigerian would agree that Nigeria’s president, Bola Tinubu was, no doubt, making the right moves towards improving the poor economic and insecurity climate he inherited on assumption of office on May 29, 2023.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,chief nkire added patriotic nigerian would agree nigerias president bola tinubu doubt making right moves towards improving poor economic insecurity climate inherited assumption office may 29 2023
"The former National Chairman of PPA and a pioneer member of the APC national caucus also assured Nigerians that his party under the leadership of President Tinubu would not fail, with the windfall created by the high quality political influx from opposition parties into the ruling party. He added that unity is strength.",Politics & Power,https://thesun.ng/defectorll-strengthen-democracy-apc-nkire/,former national chairman ppa pioneer member apc national caucus also assured nigerians party leadership president tinubu would fail windfall created high quality political influx opposition parties ruling party added unity strength
